"","year","county","fips","state","overall_food_insecurity_rate","number_of_food_insecure_persons_overall","low_threshold_in_state","low_threshold_type","high_threshold_in_state","high_threshold_type","percent_fi_low_threshold","percent_fi_btwn_thresholds","percent_fi_high_threshold","percent_fi_low_threshold_2","child_food_insecurity_rate","number_of_food_insecure_children","percent_food_insecure_children_in_hh_w_hh_incomes_below_185_fpl","percent_food_insecure_children_in_hh_w_hh_incomes_above_185_fpl","cost_per_meal","weighted_annual_food_budget_shortfall","compare_group","latitude.x","longitude.x","labor_force_avg","employment_avg","unemployment_avg","unemployment_rate_avg","avg_snap_benefit","avg_snap_benefit_per_meal","snap_meal_cost_diff","population","all_returns","agi","median_income","median_rank","joint_returns","joint_returns_median_income","joint_returns_median_rank","tax_assessed","latitude.y","longitude.y","new_georeferenced_column"
"532",2019,"Fresno County",6019,"CA",14.7,144790,"200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","89.4%",NA,"10.6%","10.6%","22.0%","61,680","77%","23%",3.03,"$74,909,000","2",36.7583709705,-119.651022678,451308.333333333,418383.333333333,32925,0.0729166666666667,141.13,1.55,1.48,1026358,406126,22983901000,33034,49,134590,66959,43,841638000,36.81276025,-119.6826941,"POINT (-119.6826941 36.81276025)"
"533",2019,"Glenn County",6021,"CA",13.6,3790,"200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","92.9%",NA,"7.1%","7.1%","18.3%","1,370","77%","23%",3.13,"$2,029,000","2",39.5983656482,-122.392092433,13010,12206.6666666667,803.333333333333,0.0618333333333333,141.13,1.55,1.58,29507,12499,589963000,35384,41,5207,59648,49,18643000,39.59028676,-122.0780968,"POINT (-122.0780968 39.59028676)"
"534",2019,"Humboldt County",6023,"CA",14.8,20060,"200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","76.1%",NA,"23.9%","23.9%","18.2%","4,760","76%","24%",3.3,"$11,318,000","2",40.6986310325,-123.873713677,62241.6666666667,59975,2258.33333333333,0.0364166666666667,141.13,1.55,1.75,132706,56590,3040697000,33642,47,18462,70814,35,104785000,40.86148517,-123.8585124,"POINT (-123.8585124 40.86148517)"
"535",2019,"Imperial County",6025,"CA",19.1,34580,"200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","92.3%",NA,"7.7%","7.7%","31.0%","16,060","80%","20%",2.75,"$16,251,000","2",33.0396666316,-115.365267034,73650,58400,15241.6666666667,0.206416666666667,141.13,1.55,1.2,188090,76366,3357365000,26740,58,27990,44444,58,90941000,33.07729374,-114.7515356,"POINT (-114.7515356 33.07729374)"
"536",2019,"Inyo County",6027,"CA",10,1800,"200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","68.5%",NA,"31.5%","31.5%","12.6%","450","70%","30%",3.25,"$1,000,000","2",36.5112075686,-117.410731439,8770.83333333333,8460,314.166666666667,0.03575,141.13,1.55,1.7,18429,8745,550917000,41501,25,3403,78779,25,20074000,36.63350255,-118.2559592,"POINT (-118.2559592 36.63350255)"
"537",2019,"Kern County",6029,"CA",13.7,121800,"200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","92.3%",NA,"7.7%","7.7%","20.7%","53,350","81%","19%",2.98,"$62,109,000","2",35.3428386484,-118.729938045,388800,358375,30433.3333333333,0.0783333333333333,141.13,1.55,1.43,912975,343155,18806362000,33025,50,122931,67047,42,627129000,35.37676773,-118.8073572,"POINT (-118.8073572 35.37676773)"
"538",2019,"Kings County",6031,"CA",13.4,20220,"200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","85.9%",NA,"14.1%","14.1%","20.1%","8,230","80%","20%",3.01,"$10,398,000","2",36.075306112,-119.815547843,57933.3333333333,53316.6666666667,4608.33333333333,0.0793333333333333,141.13,1.55,1.46,154745,51392,2648373000,34797,44,19051,64099,46,78665000,36.01947119,-120.0181641,"POINT (-120.0181641 36.01947119)"
"539",2019,"Lake County",6033,"CA",15,9640,"200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","78.6%",NA,"21.4%","21.4%","20.9%","2,800","77%","23%",3.98,"$6,557,000","2",39.0996074075,-122.753384296,29065,27576.6666666667,1487.5,0.0510833333333333,141.13,1.55,2.43,63771,24963,1215623000,33280,48,9018,59637,50,34709000,39.06500481,-122.6570192,"POINT (-122.6570192 39.06500481)"
"540",2019,"Lassen County",6035,"CA",12.3,3790,"200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","47.2%",NA,"52.8%","52.8%","18.9%","870","63%","37%",3.92,"$2,540,000","2",40.6735197906,-120.594276729,9735.83333333333,9283.33333333333,452.5,0.0465,141.13,1.55,2.37,28872,10112,588208000,45101,16,4246,77055,28,17136000,40.43255922,-120.6495591,"POINT (-120.6495591 40.43255922)"
"541",2019,"Los Angeles County",6037,"CA",10.7,1079900,"200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","84.0%",NA,"16.0%","16.0%","14.5%","321,690","74%","26%",3.47,"$640,658,000","2",34.3615935047,-118.216981811,5152070.83333333,4921100,230950,0.044875,141.13,1.55,1.92,10171593,4653590,379777072000,38371,30,1367550,79904,24,21143806000,34.0594833,-118.242048,"POINT (-118.242048 34.0594833)"
"542",2019,"Madera County",6039,"CA",12.6,19620,"200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","89.1%",NA,"10.9%","10.9%","19.9%","8,530","80%","20%",3.81,"$12,764,000","2",37.21816377,-119.762685404,62225,57900,4316.66666666667,0.06925,141.13,1.55,2.26,158794,59258,3080470000,32927,51,22851,59328,51,101816000,37.09637123,-119.8904305,"POINT (-119.8904305 37.09637123)"
"543",2019,"Marin County",6041,"CA",7.4,19210,"200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","49.8%",NA,"50.2%","50.2%","6.5%","3,440","74%","26%",4.59,"$15,085,000","2",38.0728900672,-122.71915116,138883.333333333,135641.666666667,3241.66666666667,0.0233333333333333,141.13,1.55,3.04,258956,127170,26053794000,74077,1,51525,178755,1,2057840000,38.03952573,-122.7299513,"POINT (-122.7299513 38.03952573)"
"544",2019,"Mariposa County",6043,"CA",14.1,2450,"200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","74.3%",NA,"25.7%","25.7%","22.2%","630","68%","32%",3.17,"$1,328,000","2",37.5813163577,-119.906074042,7637.5,7286.66666666667,351.666666666667,0.0463333333333333,141.13,1.55,1.62,17778,6864,377114000,37251,33,2775,65009,44,12228000,37.72289349,-119.9767358,"POINT (-119.9767358 37.72289349)"
"545",2019,"Mendocino County",6045,"CA",13.7,11950,"200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","79.9%",NA,"20.1%","20.1%","19.1%","3,580","82%","18%",3.53,"$7,214,000","2",39.440445802,-123.391375934,38740,37188.3333333333,1554.16666666667,0.0400833333333333,141.13,1.55,1.98,87491,38185,2105710000,35131,42,13263,64849,45,73527000,39.31034149,-123.6517776,"POINT (-123.6517776 39.31034149)"
"546",2019,"Merced County",6047,"CA",14.3,38880,"200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","96.5%",NA,"3.5%","3.5%","21.6%","17,350","85%","15%",3.2,"$21,242,000","2",37.1928046251,-120.717925436,115966.666666667,106508.333333333,9450,0.0815,141.13,1.55,1.65,284761,107506,5208233000,32811,53,38229,58780,53,148269000,37.1324242,-120.7167521,"POINT (-120.7167521 37.1324242)"
"547",2019,"Modoc County",6049,"CA",15.6,1390,"200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","80.7%",NA,"19.3%","19.3%","22.4%","390","89%","12%",3.3,"$785,000","2",41.5897858558,-120.725182912,3181.66666666667,2953.33333333333,226.666666666667,0.072,141.13,1.55,1.75,9416,2960,128233000,31193,56,1280,54011,56,3499000,41.71368177,-120.943072,"POINT (-120.943072 41.71368177)"
"548",2019,"Mono County",6051,"CA",8.7,1240,"200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","72.4%",NA,"27.6%","27.6%","11.5%","310","71%","29%",3.19,"$675,000","2",37.9391539251,-118.886797787,8520.83333333333,8204.16666666667,320,0.0371666666666667,141.13,1.55,1.64,13447,5895,401392000,38107,32,1942,83282,21,18791000,38.34709997,-119.3327269,"POINT (-119.3327269 38.34709997)"
"549",2019,"Monterey County",6053,"CA",10.1,43610,"200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","92.9%",NA,"7.1%","7.1%","14.6%","16,650","89%","11%",3.44,"$25,646,000","2",36.2172938519,-121.23941124,221600,207608.333333333,13958.3333333333,0.06375,141.13,1.55,1.89,441290,185720,13733116000,40922,27,64233,77994,27,609330000,36.32470669,-121.2968358,"POINT (-121.2968358 36.32470669)"
"550",2019,"Napa County",6055,"CA",7.6,10660,"200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","65.8%",NA,"34.2%","34.2%","9.0%","2,640","73%","27%",4.3,"$7,845,000","2",38.5076030306,-122.330530356,73366.6666666667,71266.6666666667,2108.33333333333,0.0289166666666667,141.13,1.55,2.75,138711,66934,7265285000,51525,9,26976,99428,12,439787000,38.45938161,-122.3328556,"POINT (-122.3328556 38.45938161)"
"551",2019,"Nevada County",6057,"CA",10.4,10310,"200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","61.6%",NA,"38.4%","38.4%","13.6%","2,330","71%","29%",4.96,"$8,745,000","2",39.301273004,-120.768694433,48499.1666666667,46865.8333333333,1634.16666666667,0.0336666666666667,141.13,1.55,3.41,97439,46047,3567282000,42138,23,19002,83436,20,172853000,39.29548859,-120.9008733,"POINT (-120.9008733 39.29548859)"
"552",2019,"Orange County",6059,"CA",8.3,264340,"200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","70.0%",NA,"30.0%","30.0%","10.1%","70,970","73%","27%",3.51,"$158,634,000","2",33.703091525,-117.761211249,1616783.33333333,1571266.66666667,45500,0.0281666666666667,141.13,1.55,1.96,3190832,1519470,149039198000,45719,14,563237,100491,10,8618867000,33.66073433,-117.9361373,"POINT (-117.9361373 33.66073433)"
"553",2019,"Placer County",6061,"CA",8.1,31230,"200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","49.1%",NA,"50.9%","50.9%","9.7%","8,360","47%","53%",3.75,"$20,044,000","2",39.063936061,-120.717238332,188975,183075,5916.66666666667,0.0313333333333333,141.13,1.55,2.2,397469,187407,18248898000,57945,6,85721,115231,7,911622000,39.0316205,-120.8830665,"POINT (-120.8830665 39.0316205)"
"554",2019,"Plumas County",6063,"CA",13.4,2500,"200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","61.2%",NA,"38.8%","38.8%","17.2%","540","58%","42%",3.43,"$1,465,000","2",40.0047236595,-120.838727612,7892.5,7281.66666666667,611.666666666667,0.0784166666666667,141.13,1.55,1.88,18246,8025,446295000,38241,31,3428,67338,40,14239000,40.00510655,-121.0077457,"POINT (-121.0077457 40.00510655)"
"555",2019,"Riverside County",6065,"CA",9,216050,"200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","88.0%",NA,"12.0%","12.0%","13.6%","83,430","71%","29%",3.17,"$117,000,000","2",33.74364051,-115.994021641,1108108.33333333,1061441.66666667,46641.6666666667,0.04225,141.13,1.55,1.62,2449299,1021941,60423300000,36421,36,365260,75016,32,2011927000,33.7775741,-115.4706931,"POINT (-115.4706931 33.7775741)"
"556",2019,"Sacramento County",6067,"CA",11,168410,"200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","71.6%",NA,"28.4%","28.4%","15.7%","57,060","66%","34%",3.28,"$94,463,000","2",38.4543841802,-121.338809393,711750,685308.333333333,26433.3333333333,0.0370833333333333,141.13,1.55,1.73,1562242,708439,48008021000,42776,22,241429,86250,19,1952626000,38.1923781,-121.6020643,"POINT (-121.6020643 38.1923781)"
"557",2019,"San Benito County",6069,"CA",7,4220,"200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","89.9%",NA,"10.1%","10.1%","10.6%","1,660","81%","19%",4.43,"$3,196,000","2",36.6055494282,-121.074869757,32325,30708.3333333333,1616.66666666667,0.0498333333333333,141.13,1.55,2.88,62789,29027,2240420000,47341,13,11614,92584,18,94246000,36.50024907,-121.0915105,"POINT (-121.0915105 36.50024907)"
"558",2019,"San Bernardino County",6071,"CA",9.6,206710,"200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","89.5%",NA,"10.5%","10.5%","14.9%","85,080","72%","28%",3.12,"$110,278,000","2",34.8413712057,-116.178482683,967125,929766.666666667,37358.3333333333,0.0386666666666667,141.13,1.55,1.57,2184112,923492,51581628000,35128,43,305665,71470,34,1638154000,34.52258599,-115.5372574,"POINT (-115.5372574 34.52258599)"
"559",2019,"San Diego County",6073,"CA",9.2,305100,"200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","71.8%",NA,"28.2%","28.2%","11.7%","84,370","70%","30%",3.47,"$180,727,000","2",33.03590414,-116.733115518,1583575,1532216.66666667,51358.3333333333,0.0325,141.13,1.55,1.92,3352145,1552280,132486678000,44267,19,562037,92773,17,6834996000,32.78964014,-117.1936577,"POINT (-117.1936577 32.78964014)"
"560",2019,"San Francisco County",6075,"CA",10.5,92090,"200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","51.6%",NA,"48.4%","48.4%","8.7%","10,230","60%","40%",4.84,"$76,192,000","2",37.7545101587,-122.442201158,580916.666666667,568033.333333333,12866.6666666667,0.0220833333333333,141.13,1.55,3.29,899891,475400,90407422000,72289,2,130089,140716,4,7663439000,37.7577,-122.4376,"POINT (-122.4376 37.7577)"
"561",2019,"San Joaquin County",6077,"CA",11.5,85740,"200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","82.0%",NA,"18.0%","18.0%","16.9%","34,190","71%","29%",3.2,"$46,879,000","2",37.9347888756,-121.271031094,327158.333333333,307683.333333333,19441.6666666667,0.0594166666666667,141.13,1.55,1.65,776068,324751,20045629000,39499,29,117742,78594,26,727991000,37.933703,-121.3444014,"POINT (-121.3444014 37.933703)"
"562",2019,"San Luis Obispo County",6079,"CA",9.1,25660,"200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","65.1%",NA,"34.9%","34.9%","10.7%","5,370","66%","34%",3.62,"$15,901,000","2",35.3871699387,-120.404113779,139908.333333333,135850,4041.66666666667,0.0289166666666667,141.13,1.55,2.07,276151,129436,10451360000,47557,12,51803,94644,16,498695000,35.27435015,-120.6124974,"POINT (-120.6124974 35.27435015)"
"563",2019,"San Mateo County",6081,"CA",6.6,50810,"200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","54.5%",NA,"45.5%","45.5%","5.9%","9,370","73%","27%",3.93,"$34,167,000","2",37.4222797899,-122.328717603,457391.666666667,447925,9466.66666666667,0.0206666666666667,141.13,1.55,2.38,775132,395572,85097939000,70367,4,151843,159894,3,6926526000,37.43944139,-122.3344603,"POINT (-122.3344603 37.43944139)"
"564",2019,"Santa Barbara County",6083,"CA",9.2,41030,"200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","88.0%",NA,"12.0%","12.0%","11.7%","11,640","82%","19%",3.41,"$23,899,000","2",34.7247642306,-120.022280302,222775,214658.333333333,8083.33333333333,0.03625,141.13,1.55,1.86,451329,199129,16849062000,41532,24,70293,82970,22,934305000,34.42119106,-119.6988197,"POINT (-119.6988197 34.42119106)"
"565",2019,"Santa Clara County",6085,"CA",7.3,140120,"200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","54.6%",NA,"45.4%","45.4%","6.5%","28,060","66%","34%",3.81,"$91,234,000","2",37.2314656159,-121.694370762,1050633.33333333,1024216.66666667,26416.6666666667,0.0250833333333333,141.13,1.55,2.26,1962251,932940,159678281000,70969,3,369668,164794,2,11515415000,37.23423826,-121.7317226,"POINT (-121.7317226 37.23423826)"
"566",2019,"Santa Cruz County",6087,"CA",10.1,27710,"200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","72.4%",NA,"27.6%","27.6%","12.6%","6,700","73%","27%",4.1,"$19,442,000","2",37.0562738337,-122.001503233,141400,134450,6950,0.0491666666666667,141.13,1.55,2.55,270067,130726,12093008000,45388,15,45166,102894,9,654563000,37.02159755,-121.9471295,"POINT (-121.9471295 37.02159755)"
"567",2019,"Shasta County",6089,"CA",14.5,25910,"200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","68.9%",NA,"31.1%","31.1%","20.4%","7,900","68%","32%",3.18,"$14,084,000","2",40.7638035968,-122.040258069,72975,69466.6666666667,3508.33333333333,0.0478333333333333,141.13,1.55,1.63,177692,79547,4676981000,36372,37,32274,69097,38,167305000,40.53502155,-122.5021643,"POINT (-122.5021643 40.53502155)"
"568",2019,"Sierra County",6091,"CA",11.6,350,"200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","71.4%",NA,"28.6%","28.6%","17.5%","80","59%","41%",3.55,"$212,000","2",39.5802326921,-120.5158689,1331.66666666667,1259.16666666667,73.3333333333333,0.05425,141.13,1.55,2,3117,1146,64765000,41265,26,496,70560,36,1981000,39.56316056,-120.7739513,"POINT (-120.7739513 39.56316056)"
"569",2019,"Siskiyou County",6093,"CA",16.2,7020,"200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","76.3%",NA,"23.7%","23.7%","22.5%","1,980","77%","24%",3.27,"$3,925,000","2",41.5927766918,-122.540597429,17190,16070.8333333333,1125,0.0655,141.13,1.55,1.72,43792,18541,885995000,32184,54,7461,58479,54,26829000,41.40245364,-123.1750119,"POINT (-123.1750119 41.40245364)"
"570",2019,"Solano County",6095,"CA",8.5,37600,"200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","64.7%",NA,"35.3%","35.3%","13.3%","13,100","59%","41%",3.28,"$21,082,000","2",38.2809617098,-121.925388545,208508.333333333,200575,7933.33333333333,0.0381666666666667,141.13,1.55,1.73,440198,206327,15124399000,48417,11,74198,96627,14,550546000,38.17681839,-122.0352986,"POINT (-122.0352986 38.17681839)"
"571",2019,"Sonoma County",6097,"CA",8.7,43600,"200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","63.4%",NA,"36.6%","36.6%","10.3%","10,230","66%","34%",4,"$29,835,000","2",38.5285599879,-122.887483333,257675,250675,7000,0.027,141.13,1.55,2.45,491134,240465,13902235000,50303,10,89106,99473,11,1068139000,38.49367199,-122.9302632,"POINT (-122.9302632 38.49367199)"
"572",2019,"Stanislaus County",6099,"CA",11.8,64300,"200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","89.0%",NA,"11.0%","11.0%","16.9%","24,970","79%","21%",3.25,"$35,745,000","2",37.5596231173,-120.997728951,242925,228116.666666667,14808.3333333333,0.061,141.13,1.55,1.7,555955,232495,13533737000,36697,34,85800,70305,37,478166000,37.50148783,-121.2164803,"POINT (-121.2164803 37.50148783)"
"573",2019,"Sutter County",6101,"CA",13.7,13170,"200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","81.9%",NA,"18.1%","18.1%","19.7%","4,930","78%","22%",2.92,"$6,564,000","2",39.0347176537,-121.694837777,45550,42175,3383.33333333333,0.07425,141.13,1.55,1.37,101160,41368,2305644000,35550,40,16764,63218,47,75478000,39.01131111,-121.7233341,"POINT (-121.7233341 39.01131111)"
"574",2019,"Tehama County",6103,"CA",15.9,10170,"200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","81.9%",NA,"18.1%","18.1%","23.6%","3,600","78%","22%",3.24,"$5,626,000","2",40.1257489332,-122.234030581,25603.3333333333,24155.8333333333,1448.33333333333,0.0565,141.13,1.55,1.69,65266,22141,1081988000,32912,52,8424,59328,52,34017000,40.25506437,-122.2937715,"POINT (-122.2937715 40.25506437)"
"575",2019,"Trinity County",6105,"CA",15.9,2020,"200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","74.3%",NA,"25.7%","25.7%","24.2%","520","69%","31%",3.29,"$1,134,000","2",40.6506363021,-123.112687957,4653.33333333333,4396.66666666667,255,0.0554166666666667,141.13,1.55,1.74,13291,4272,215090000,31292,55,1715,53970,57,7498000,40.84092907,-122.972844,"POINT (-122.972844 40.84092907)"
"576",2019,"Tulare County",6107,"CA",15.6,71990,"200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","99.1%",NA,"0.9%","0.9%","23.0%","32,950","86%","14%",3.04,"$37,455,000","2",36.2204314354,-118.800475359,202458.333333333,182691.666666667,19758.3333333333,0.0975,141.13,1.55,1.49,480788,181068,8567787000,30746,57,62452,56511,55,271220000,36.28254312,-118.2652098,"POINT (-118.2652098 36.28254312)"
"577",2019,"Tuolumne County",6109,"CA",12.7,6860,"200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","57.3%",NA,"42.7%","42.7%","16.8%","1,510","52%","48%",3.99,"$4,684,000","2",38.0277827472,-119.954608354,20974.1666666667,20017.5,956.666666666667,0.0455833333333333,141.13,1.55,2.44,52353,23231,1485123000,39726,28,9672,74076,33,59077000,37.96385957,-119.8920735,"POINT (-119.8920735 37.96385957)"
"578",2019,"Ventura County",6111,"CA",7.8,65680,"200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","75.0%",NA,"25.0%","25.0%","10.4%","20,380","72%","28%",3.45,"$38,705,000","2",34.4716370318,-119.078252096,422283.333333333,406916.666666667,15350,0.0364166666666667,141.13,1.55,1.9,841439,401695,34558321000,44986,17,151300,96484,15,1797688000,34.27709072,-119.2178496,"POINT (-119.2178496 34.27709072)"
